STATE,COUNTY,TRACT,NAME,ct10,ct9,MSSAdef,NCHS_County,NCHS_CBSA,NCHS_2013code,NCHS_2006code,NCHS_1990basedcode,NCHS2013_text
6,23,11100,111,6023011100,23011100,Rural,Humboldt County,"Eureka-Arcata-Fortuna, CA",5,5,5,Micropolitan
6,23,11500,115,6023011500,23011500,Frontier,Humboldt County,"Eureka-Arcata-Fortuna, CA",5,5,5,Micropolitan
6,25,10400,104,6025010400,25010400,Rural,Imperial County,"El Centro, CA",4,4,5,Small merto
6,25,11201,112.01,6025011201,25011201,Rural,Imperial County,"El Centro, CA",4,4,5,Small merto
6,25,11400,114,6025011400,25011400,Rural,Imperial County,"El Centro, CA",4,4,5,Small merto
6,25,11801,118.01,6025011801,25011801,Rural,Imperial County,"El Centro, CA",4,4,5,Small merto
6,25,12001,120.01,6025012001,25012001,Rural,Imperial County,"El Centro, CA",4,4,5,Small merto
6,27,200,2,6027000200,27000200,Rural,Inyo County,0,6,5,6,Non-core
6,27,500,5,6027000500,27000500,Frontier,Inyo County,0,6,5,6,Non-core
6,27,800,8,6027000800,27000800,Frontier,Inyo County,0,6,5,6,Non-core
6,29,102,1.02,6029000102,29000102,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,504,5.04,6029000504,29000504,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,800,8,6029000800,29000800,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,902,9.02,6029000902,29000902,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,907,9.07,6029000907,29000907,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,1101,11.01,6029001101,29001101,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,1901,19.01,6029001901,29001901,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,2200,22,6029002200,29002200,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,2804,28.04,6029002804,29002804,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,2808,28.08,6029002808,29002808,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,2814,28.14,6029002814,29002814,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,2818,28.18,6029002818,29002818,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3103,31.03,6029003103,29003103,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3113,31.13,6029003113,29003113,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3114,31.14,6029003114,29003114,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3115,31.15,6029003115,29003115,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3121,31.21,6029003121,29003121,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3122,31.22,6029003122,29003122,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3400,34,6029003400,29003400,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3600,36,6029003600,29003600,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3807,38.07,6029003807,29003807,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,3812,38.12,6029003812,29003812,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,4101,41.01,6029004101,29004101,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,4302,43.02,6029004302,29004302,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,4702,47.02,6029004702,29004702,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,5004,50.04,6029005004,29005004,Urban,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,5201,52.01,6029005201,29005201,Frontier,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,5203,52.03,6029005203,29005203,Frontier,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,5204,52.04,6029005204,29005204,Frontier,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,5501,55.01,6029005501,29005501,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,5507,55.07,6029005507,29005507,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,6004,60.04,6029006004,29006004,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,6007,60.07,6029006007,29006007,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,6301,63.01,6029006301,29006301,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,6403,64.03,6029006403,29006403,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,29,6500,65,6029006500,29006500,Rural,Kern County,"Bakersfield, CA",3,3,3,Medium metro
6,31,403,4.03,6031000403,31000403,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,900,9,6031000900,31000900,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1401,14.01,6031001401,31001401,Rural,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1602,16.02,6031001602,31001602,Rural,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,981800,9818,6031981800,31981800,Rural,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,33,100,1,6033000100,33000100,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,501,5.01,6033000501,33000501,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,600,6,6033000600,33000600,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,1200,12,6033001200,33001200,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,1300,13,6033001300,33001300,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,35,40100,401,6035040100,35040100,Frontier,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,35,40200,402,6035040200,35040200,Frontier,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,35,40304,403.04,6035040304,35040304,Rural,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,35,40400,404,6035040400,35040400,Rural,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,37,101210,1012.1,6037101210,37101210,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,102103,1021.03,6037102103,37102103,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,211922,2119.22,6037211922,37211922,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212101,2121.01,6037212101,37212101,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212102,2121.02,6037212102,37212102,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212202,2122.02,6037212202,37212202,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212203,2122.03,6037212203,37212203,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212204,2122.04,6037212204,37212204,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212303,2123.03,6037212303,37212303,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212306,2123.06,6037212306,37212306,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212501,2125.01,6037212501,37212501,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212800,2128,6037212800,37212800,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,213202,2132.02,6037213202,37213202,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,213402,2134.02,6037213402,37213402,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,214901,2149.01,6037214901,37214901,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,216100,2161,6037216100,37216100,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,216402,2164.02,6037216402,37216402,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,217001,2170.01,6037217001,37217001,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,218120,2181.2,6037218120,37218120,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,218400,2184,6037218400,37218400,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,218701,2187.01,6037218701,37218701,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,219010,2190.1,6037219010,37219010,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,219800,2198,6037219800,37219800,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,221110,2211.1,6037221110,37221110,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,221220,2212.2,6037221220,37221220,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,221401,2214.01,6037221401,37221401,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,221710,2217.1,6037221710,37221710,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,222001,2220.01,6037222001,37222001,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,222500,2225,6037222500,37222500,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,224200,2242,6037224200,37224200,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,224420,2244.2,6037224420,37224420,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,226410,2264.1,6037226410,37226410,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,227020,2270.2,6037227020,37227020,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,228220,2282.2,6037228220,37228220,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,228500,2285,6037228500,37228500,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,228900,2289,6037228900,37228900,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,229410,2294.1,6037229410,37229410,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,231600,2316,6037231600,37231600,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,231900,2319,6037231900,37231900,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,232400,2324,6037232400,37232400,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,121020,1210.2,6037121020,37121020,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,121101,1211.01,6037121101,37121101,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,121102,1211.02,6037121102,37121102,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,121221,1212.21,6037121221,37121221,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,121801,1218.01,6037121801,37121801,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,122120,1221.2,6037122120,37122120,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,122410,1224.1,6037122410,37122410,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,123103,1231.03,6037123103,37123103,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,123303,1233.03,6037123303,37123303,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,123510,1235.1,6037123510,37123510,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,123602,1236.02,6037123602,37123602,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,123902,1239.02,6037123902,37123902,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,124104,1241.04,6037124104,37124104,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,124203,1242.03,6037124203,37124203,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,124600,1246,6037124600,37124600,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,124903,1249.03,6037124903,37124903,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,125320,1253.2,6037125320,37125320,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,127102,1271.02,6037127102,37127102,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,127103,1271.03,6037127103,37127103,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,127300,1273,6037127300,37127300,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,127604,1276.04,6037127604,37127604,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,127711,1277.11,6037127711,37127711,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,127805,1278.05,6037127805,37127805,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,128302,1283.02,6037128302,37128302,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,128702,1287.02,6037128702,37128702,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,131010,1310.1,6037131010,37131010,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,131300,1313,6037131300,37131300,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,131701,1317.01,6037131701,37131701,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,132001,1320.01,6037132001,37132001,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,132300,1323,6037132300,37132300,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,133000,1330,6037133000,37133000,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,134001,1340.01,6037134001,37134001,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,134104,1341.04,6037134104,37134104,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,134304,1343.04,6037134304,37134304,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,134306,1343.06,6037134306,37134306,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,134520,1345.2,6037134520,37134520,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,134710,1347.1,6037134710,37134710,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,134903,1349.03,6037134903,37134903,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,135111,1351.11,6037135111,37135111,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,135201,1352.01,6037135201,37135201,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,135202,1352.02,6037135202,37135202,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,135203,1352.03,6037135203,37135203,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,137103,1371.03,6037137103,37137103,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,137104,1371.04,6037137104,37137104,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,137402,1374.02,6037137402,37137402,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,139001,1390.01,6037139001,37139001,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,139303,1393.03,6037139303,37139303,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,139503,1395.03,6037139503,37139503,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,139801,1398.01,6037139801,37139801,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,141102,1411.02,6037141102,37141102,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,141303,1413.03,6037141303,37141303,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,143100,1431,6037143100,37143100,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,143902,1439.02,6037143902,37143902,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,183101,1831.01,6037183101,37183101,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,183221,1832.21,6037183221,37183221,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,183520,1835.2,6037183520,37183520,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,183702,1837.02,6037183702,37183702,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,185204,1852.04,6037185204,37185204,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,186201,1862.01,6037186201,37186201,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,186403,1864.03,6037186403,37186403,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,188100,1881,6037188100,37188100,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,189101,1891.01,6037189101,37189101,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,189201,1892.01,6037189201,37189201,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,189702,1897.02,6037189702,37189702,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,189903,1899.03,6037189903,37189903,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
